word,count,freq
hoods,16,2.7200753460870867e-05
belts,12,2.040056509565315e-05
each,169,0.00028730795843044855
carried,61,0.00010370287256957018
bag,109,0.00018530513295218277
tools,10,1.700047091304429e-05
spade,2,3.4000941826088584e-06
began,365,0.0006205171883261166
kili,37,6.290174237826388e-05
fili,49,8.330230747391702e-05
ad,34,5.780160110435059e-05
ded,8,1.3600376730435434e-05
swept,47,7.990221329130817e-05
bowed,92,0.0001564043324000075
replied,19,3.230089473478415e-05
remembering,11,1.870051800434872e-05
manners,5,8.500235456522145e-06
join,25,4.250117728261073e-05
throng,5,8.500235456522145e-06
sound,243,0.0004131114431869763
really,136,0.00023120640441740237
minute,28,4.7601318556524015e-05
collect,4,6.800188365217717e-06
wits,24,4.08011301913063e-05
sip,4,6.800188365217717e-06
corner,71,0.00012070334348261448
four,107,0.00018190503876957392
around,18,3.0600847643479724e-05
talked,41,6.97019307434816e-05
mines,25,4.250117728261073e-05
gold,192,0.0003264090415304504
troubles,19,3.230089473478415e-05
depredations,1,1.7000470913044292e-06
understand,124,0.0002108058393217492
sounded,38,6.46017894695683e-05
much,562,0.0009554264653130892
adventurous,5,8.500235456522145e-06
ding,5,8.500235456522145e-06
dong,3,5.100141273913288e-06
ling,7,1.1900329639131004e-05
dang,2,3.4000941826088584e-06
rang,44,7.480207201739488e-05
naughty,3,5.100141273913288e-06
boy,11,1.870051800434872e-05
trying,80,0.00013600376730435432
pull,8,1.3600376730435434e-05
handle,16,2.7200753460870867e-05
blinking,10,1.700047091304429e-05
sides,67,0.00011390315511739675
distance,92,0.0001564043324000075
hands,270,0.0004590127146521959
wond,3,5.100141273913288e-06
ered,16,2.7200753460870867e-05
happened,103,0.0001751048504043562
happen,33,5.610155401304616e-05
stay,129,0.00021930607477827136
ering,4,6.800188365217717e-06
x,2,3.4000941826088584e-06
bowing,16,2.7200753460870867e-05
dori,35,5.950164819565502e-05
nori,15,2.5500706369566436e-05
ori,12,2.040056509565315e-05
oin,18,3.0600847643479724e-05
gloin,22,3.740103600869744e-05
purple,7,1.1900329639131004e-05
marched,43,7.310202492609045e-05
broad,71,0.00012070334348261448
others,347,0.000589916340682637
ale,19,3.230089473478415e-05
porter,6,1.0200282547826575e-05
coffee,3,5.100141273913288e-06
cak,1,1.7000470913044292e-06
es,36,6.120169528695945e-05
kept,134,0.0002278063102347935
busy,68,0.00011560320220870118
jug,7,1.1900329639131004e-05
bad,84,0.00014280395566957204
hearth,22,3.740103600869744e-05
gone,342,0.0005814161052261148
starting,16,2.7200753460870867e-05
buttered,1,1.7000470913044292e-06
scones,1,1.7000470913044292e-06
knock,15,2.5500706369566436e-05
hard,178,0.0003026083822521884
rat,12,2.040056509565315e-05
tat,1,1.7000470913044292e-06
th,273,0.00046411285592610915
somebody,19,3.230089473478415e-05
banging,3,5.100141273913288e-06
angry,58,9.860273129565689e-05
bewildered,9,1.5300423821739862e-05
bewuthered,1,1.7000470913044292e-06
awkward,9,1.5300423821739862e-05
pulled,25,4.250117728261073e-05
jerk,5,8.500235456522145e-06
fell,472,0.0008024222270956906
top,161,0.00027370758170001307
made,575,0.0009775270775000467
dent,2,3.4000941826088584e-06
knocked,13,2.210061218695758e-05
secret,117,0.00019890550968261822
mark,124,0.0002108058393217492
mo,13,2.210061218695758e-05
rning,2,3.4000941826088584e-06
carefully,35,5.950164819565502e-05
mat,11,1.870051800434872e-05
pop,3,5.100141273913288e-06
gun,1,1.7000470913044292e-06
introduce,4,6.800188365217717e-06
bifur,20,3.400094182608858e-05
bofur,22,3.740103600869744e-05
bombur,60,0.00010200282547826574
thorin,252,0.00042841186700871614
b,109,0.00018530513295218277
ombur,1,1.7000470913044292e-06
row,30,5.100141273913287e-05
pale,202,0.0003434095124434947
sky,235,0.00039951106645654086
tassel,2,3.4000941826088584e-06
belonged,10,1.700047091304429e-05
enormously,1,1.7000470913044292e-06
oakenshield,15,2.5500706369566436e-05
wh,33,5.610155401304616e-05
falling,108,0.00018360508586087835
flat,70,0.00011900329639131004
immensely,4,6.800188365217717e-06
fat,41,6.97019307434816e-05
heavy,157,0.0002669073933347954
haughty,3,5.100141273913288e-06
times,142,0.00024140668696522895
grunted,8,1.3600376730435434e-05
mention,25,4.250117728261073e-05
stopped,109,0.00018530513295218277
frowning,17,2.8900800552175296e-05
thirteen,15,2.5500706369566436e-05
detachable,1,1.7000470913044292e-06
merry,612,0.0010404288198783106
gathering,65,0.00011050306093478789
comers,5,8.500235456522145e-06
wine,38,6.46017894695683e-05
raspberry,1,1.7000470913044292e-06
jam,1,1.7000470913044292e-06
apple,12,2.040056509565315e-05
tart,2,3.4000941826088584e-06
mince,3,5.100141273913288e-06
pies,1,1.7000470913044292e-06
cheese,5,8.500235456522145e-06
pork,2,3.4000941826088584e-06
pie,4,6.800188365217717e-06
salad,1,1.7000470913044292e-06
through,662,0.0011254311744435322
few,302,0.0005134142215739376
eggs,5,8.500235456522145e-06
stumped,3,5.100141273913288e-06
bring,135,0.00022950635732609794
cold,276,0.0004692129972000224
chicken,1,1.7000470913044292e-06
pickles,1,1.7000470913044292e-06
seems,143,0.00024310673405653337
larders,1,1.7000470913044292e-06
myself,90,0.00015300423821739862
feeling,101,0.00017170475622174734
positively,3,5.100141273913288e-06
flummoxed,3,5.100141273913288e-06
wretched,25,4.250117728261073e-05
right,433,0.0007361203905348179
house,278,0.0004726130913826313
bottles,11,1.870051800434872e-05
dishes,5,8.500235456522145e-06
knives,30,5.100141273913287e-05
forks,5,8.500235456522145e-06
glasses,3,5.100141273913288e-06
plates,11,1.870051800434872e-05
spoons,11,1.870051800434872e-05
piled,34,5.780160110435059e-05
trays,4,6.800188365217717e-06
getting,131,0.0002227061689608802
hot,63,0.00010710296675217903
face,333,0.0005661156814043749
annoyed,13,2.210061218695758e-05
confusticate,3,5.100141273913288e-06
bebother,1,1.7000470913044292e-06
aloud,51,8.670240165652588e-05
lend,7,1.1900329639131004e-05
lo,35,5.950164819565502e-05
behold,45,7.650211910869931e-05
kitchen,16,2.7200753460870867e-05
knife,49,8.330230747391702e-05
whisked,2,3.4000941826088584e-06
couple,24,4.08011301913063e-05
tables,15,2.5500706369566436e-05
parlour,7,1.1900329639131004e-05
everything,75,0.0001275035318478322
afresh,2,3.4000941826088584e-06
stool,7,1.1900329639131004e-05
fireside,10,1.700047091304429e-05
nibbling,3,5.100141273913288e-06
biscuit,1,1.7000470913044292e-06
appetite,3,5.100141273913288e-06
look,412,0.0007004194016174248
perfectly,7,1.1900329639131004e-05
least,224,0.0003808105484521921
ate,45,7.650211910869931e-05
n,242,0.00041141139609567187
politest,1,1.7000470913044292e-06
unpressing,1,1.7000470913044292e-06
tones,5,8.500235456522145e-06
shan,28,4.7601318556524015e-05
music,45,7.650211910869931e-05
clear,242,0.00041141139609567187
thereupon,7,1.1900329639131004e-05
twelve,32,5.4401506921741735e-05
stayed,31,5.27014598304373e-05
g,157,0.0002669073933347954
andalf,8,1.3600376730435434e-05
jumped,37,6.290174237826388e-05
piles,12,2.040056509565315e-05
balancing,1,1.7000470913044292e-06
columns,6,1.0200282547826575e-05
bottle,18,3.0600847643479724e-05
squeaking,6,1.0200282547826575e-05
car,2,3.4000941826088584e-06
eful,1,1.7000470913044292e-06
trouble,118,0.00020060555677392264
manage,19,3.230089473478415e-05
started,70,0.00011900329639131004
sing,71,0.00012070334348261448
chip,4,6.800188365217717e-06
crack,61,0.00010370287256957018
blunt,2,3.4000941826088584e-06
bend,27,4.5901271465219586e-05
hates,10,1.700047091304429e-05
smash,4,6.800188365217717e-06
burn,22,3.740103600869744e-05
corks,1,1.7000470913044292e-06
cut,131,0.0002227061689608802
cloth,21,3.570098891739301e-05
pour,12,2.040056509565315e-05
milk,6,1.0200282547826575e-05
leave,268,0.000455612620469587
bones,42,7.140197783478602e-05
bedroom,5,8.500235456522145e-06
splash,14,2.3800659278262007e-05
every,179,0.0003043084293434928
dump,1,1.7000470913044292e-06
crocks,3,5.100141273913288e-06
boiling,10,1.700047091304429e-05
bawl,1,1.7000470913044292e-06
pound,3,5.100141273913288e-06
thumping,3,5.100141273913288e-06
pole,2,3.4000941826088584e-06
ve,283,0.0004811133268391534
finished,35,5.950164819565502e-05
ha,68,0.00011560320220870118
roll,26,4.420122437391516e-05
none,181,0.00030770852352610166
dreadful,77,0.00013090362603044103
cleaned,4,6.800188365217717e-06
safe,112,0.00019040527422609606
quick,104,0.00017680489749566063
lightning,41,6.97019307434816e-05
turning,128,0.00021760602768696694
fender,2,3.4000941826088584e-06
blowing,41,6.97019307434816e-05
chimney,10,1.700047091304429e-05
beh,4,6.800188365217717e-06
ind,15,2.5500706369566436e-05
clock,17,2.8900800552175296e-05
telpiece,1,1.7000470913044292e-06
ceiling,5,8.500235456522145e-06
sent,146,0.00024820687533044664
clay,4,6.800188365217717e-06
gan,5,8.500235456522145e-06
dalf,3,5.100141273913288e-06
hover,3,5.100141273913288e-06
cloud,88,0.00014960414403478975
dim,104,0.00017680489749566063
light,720,0.001224033905739189
strange,219,0.00037231031299566995
sorcerous,1,1.7000470913044292e-06
watched,75,0.0001275035318478322
loved,34,5.780160110435059e-05
blus,1,1.7000470913044292e-06
hed,5,8.500235456522145e-06
proud,59,0.00010030277838696132
wind,350,0.0005950164819565502
instruments,5,8.500235456522145e-06
bags,12,2.040056509565315e-05
brought,248,0.0004216116786434984
fiddles,2,3.4000941826088584e-06
flutes,3,5.100141273913288e-06
somewhere,32,5.4401506921741735e-05
produced,4,6.800188365217717e-06
drum,17,2.8900800552175296e-05
clarinets,1,1.7000470913044292e-06
among,286,0.00048621346811306674
walking,83,0.00014110390857826762
sticks,8,1.3600376730435434e-05
porch,14,2.3800659278262007e-05
viols,2,3.4000941826088584e-06
harp,9,1.5300423821739862e-05
wrapped,43,7.310202492609045e-05
struck,51,8.670240165652588e-05
sudden,110,0.00018700518004348722
swee,1,1.7000470913044292e-06
forgot,21,3.570098891739301e-05
lands,184,0.000312808664800015
moons,2,3.4000941826088584e-06
room,103,0.0001751048504043562
window,89,0.0001513041911260942
fi,10,1.700047091304429e-05
relight,1,1.7000470913044292e-06
flickered,27,4.5901271465219586e-05
april,7,1.1900329639131004e-05
played,25,4.250117728261073e-05
shadow,355,0.0006035167174130723
wagged,3,5.100141273913288e-06
against,298,0.0005066140332087199
wall,270,0.0004590127146521959
shadows,206,0.0003502097008087124
suddenly,491,0.0008347231218304747
throated,5,8.500235456522145e-06
singing,109,0.00018530513295218277
places,121,0.00020570569804783593
ancient,107,0.00018190503876957392
homes,16,2.7200753460870867e-05
fragment,2,3.4000941826088584e-06
song,142,0.00024140668696522895
misty,66,0.00011220310802609233
dungeo,1,1.7000470913044292e-06
caverns,17,2.8900800552175296e-05
ere,156,0.00026520734624349096
seek,59,0.00010030277838696132
enchanted,15,2.5500706369566436e-05
yore,5,8.500235456522145e-06
mighty,99,0.0001683046620391385
spells,9,1.5300423821739862e-05
hammers,8,1.3600376730435434e-05
ringing,26,4.420122437391516e-05
bells,22,3.740103600869744e-05
sleep,241,0.00040971134900436745
hollow,59,0.00010030277838696132
halls,53,9.010249583913474e-05
beneath,140,0.00023800659278262008
fells,5,8.500235456522145e-06
k,104,0.00017680489749566063
ing,66,0.00011220310802609233
elvish,71,0.00012070334348261448
gloaming,6,1.0200282547826575e-05
hoard,19,3.230089473478415e-05
wrought,49,8.330230747391702e-05
hide,48,8.16022603826126e-05
gems,29,4.930136564782844e-05
hilt,34,5.780160110435059e-05
sword,287,0.00048791351520437117
necklaces,2,3.4000941826088584e-06
strung,9,1.5300423821739862e-05
flowering,7,1.1900329639131004e-05
stars,167,0.00028390786424783965
crowns,3,5.100141273913288e-06
twisted,44,7.480207201739488e-05
wire,6,1.0200282547826575e-05
meshed,1,1.7000470913044292e-06
moon,196,0.0003332092298956681
dungeons,12,2.040056509565315e-05
claim,38,6.46017894695683e-05
goblets,2,3.4000941826088584e-06
carved,27,4.5901271465219586e-05
harps,11,1.870051800434872e-05
delves,1,1.7000470913044292e-06
lay,419,0.0007123197312565558
sung,19,3.230089473478415e-05
unheard,5,8.500235456522145e-06
men,854,0.0014518402159739824
pines,6,1.0200282547826575e-05
roaring,24,4.08011301913063e-05
winds,13,2.210061218695758e-05
moaning,3,5.100141273913288e-06
night,625,0.001062529432065268
flaming,7,1.1900329639131004e-05
spread,45,7.650211910869931e-05
torches,58,9.860273129565689e-05
biased,1,1.7000470913044292e-06
dale,78,0.00013260367312174548
ooked,1,1.7000470913044292e-06
ire,3,5.100141273913288e-06
fierce,40,6.800188365217716e-05
laid,163,0.00027710767588262197
towers,65,0.00011050306093478789
houses,87,0.00014790409694348533
frail,6,1.0200282547826575e-05
smoked,8,1.3600376730435434e-05
tramp,7,1.1900329639131004e-05
doom,125,0.00021250588641305365
fled,95,0.00016150447367392076
dying,30,5.100141273913287e-05
fall,172,0.0002924080997043618
moo,1,1.7000470913044292e-06
grim,54,9.180254293043917e-05
win,17,2.8900800552175296e-05
sang,62,0.0001054029196608746
felt,332,0.0005644156343130705
love,87,0.00014790409694348533
cunning,33,5.610155401304616e-05
moving,84,0.00014280395566957204
im,16,2.7200753460870867e-05
jealous,1,1.7000470913044292e-06
desire,84,0.00014280395566957204
hearts,96,0.0001632045207652252
tookish,4,6.800188365217717e-06
woke,54,9.180254293043917e-05
wished,74,0.00012580348475652777
pine,23,3.910108310000187e-05
waterfalls,6,1.0200282547826575e-05
explore,7,1.1900329639131004e-05
caves,43,7.310202492609045e-05
above,413,0.0007021194487087292
jewels,28,4.7601318556524015e-05
wood,226,0.00038421064263480096
flame,69,0.0001173032493000056
leapt,29,4.930136564782844e-05
probably,59,0.00010030277838696132
lighting,6,1.0200282547826575e-05
plundering,3,5.100141273913288e-06
settling,5,8.500235456522145e-06
kindling,2,3.4000941826088584e-06
flames,36,6.120169528695945e-05
shuddered,22,3.740103600869744e-05
trembling,28,4.7601318556524015e-05
lamp,21,3.570098891739301e-05
pretend,7,1.1900329639131004e-05
barrels,33,5.610155401304616e-05
hining,2,3.4000941826088584e-06
tone,14,2.3800659278262007e-05
seemed,776,0.001319236542852237
guessed,100,0.00017000470913044292
halves,2,3.4000941826088584e-06
apologetically,2,3.4000941826088584e-06
hours,87,0.00014790409694348533
dawn,86,0.0001462040498521809
missed,24,4.08011301913063e-05
knocking,15,2.5500706369566436e-05
poker,1,1.7000470913044292e-06
shovel,1,1.7000470913044292e-06
crash,21,3.570098891739301e-05
hush,18,3.0600847643479724e-05
speak,257,0.0004369121024652383
together,265,0.00045051247919567373
conspirator,3,5.100141273913288e-06
audacious,2,3.4000941826088584e-06
praise,31,5.27014598304373e-05
paused,45,7.650211910869931e-05
polite,19,3.230089473478415e-05
rema,2,3.4000941826088584e-06
rk,7,1.1900329639131004e-05
hob,12,2.040056509565315e-05
compliments,2,3.4000941826088584e-06
wagging,7,1.1900329639131004e-05
mouth,91,0.00015470428530870304
protest,2,3.4000941826088584e-06
worst,39,6.630183656087274e-05
discuss,7,1.1900329639131004e-05
plans,31,5.27014598304373e-05
ways,69,0.0001173032493000056
policy,1,1.7000470913044292e-06
devices,14,2.3800659278262007e-05
shall,741,0.001259734894656582
start,56,9.520263711304803e-05
journey,191,0.000324708994439146
counsellor,7,1.1900329639131004e-05
ingenious,2,3.4000941826088584e-06
r,184,0.000312808664800015
eturn,2,3.4000941826088584e-06
solemn,13,2.210061218695758e-05
object,1,1.7000470913044292e-06
known,143,0.00024310673405653337
estimable,1,1.7000470913044292e-06
younger,20,3.400094182608858e-05
naming,2,3.4000941826088584e-06
instance,7,1.1900329639131004e-05
situation,5,8.500235456522145e-06
momen,3,5.100141273913288e-06
require,2,3.4000941826088584e-06
brief,43,7.310202492609045e-05
style,2,3.4000941826088584e-06
allowed,38,6.46017894695683e-05
telling,29,4.930136564782844e-05
rudely,2,3.4000941826088584e-06
interrupted,12,2.040056509565315e-05
couldn,29,4.930136564782844e-05
bear,127,0.0002159059805956625
longer,210,0.0003570098891739301
return,156,0.00026520734624349096
shriek,14,2.3800659278262007e-05
burst,47,7.990221329130817e-05
whistle,13,2.210061218695758e-05
engine,1,1.7000470913044292e-06
sprang,151,0.0002567071107869688
bp,1,1.7000470913044292e-06
firework,2,3.4000941826088584e-06
glare,18,3.0600847643479724e-05
kneeling,9,1.5300423821739862e-05
rug,2,3.4000941826088584e-06
shaking,28,4.7601318556524015e-05
jelly,2,3.4000941826088584e-06
melting,3,5.100141273913288e-06
calling,48,8.16022603826126e-05
drawing,73,0.00012410343766522332
sofa,1,1.7000470913044292e-06
elbow,4,6.800188365217717e-06
excitable,1,1.7000470913044292e-06
gets,13,2.210061218695758e-05
funny,28,4.7601318556524015e-05
fits,3,5.100141273913288e-06
pinch,12,2.040056509565315e-05
realize,7,1.1900329639131004e-05
poetical,1,1.7000470913044292e-06
exaggeration,1,1.7000470913044292e-06
applied,1,1.7000470913044292e-06
granduncle,2,3.4000941826088584e-06
bullroarer,7,1.1900329639131004e-05
